l3_name,attribute_name,attribute_value,data_type,polarity1,value1,unit1,polarity2,value2,unit2,key_value,display_value,mod_reason
mounted bearings,overall length,"8.63""",numerical_with_unit,,8.63,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.63""",numerical_with_unit,,8.63,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.63""",numerical_with_unit,,8.63,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.63""",numerical_with_unit,,8.63,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"8.63""",numerical_with_unit,,8.63,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.13""",numerical_with_unit,,8.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.13""",numerical_with_unit,,8.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.13""",numerical_with_unit,,8.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.13""",numerical_with_unit,,8.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.13""",numerical_with_unit,,8.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.63""",numerical_with_unit,,8.63,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.63""",numerical_with_unit,,8.63,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.13""",numerical_with_unit,,8.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.13""",numerical_with_unit,,8.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.13""",numerical_with_unit,,8.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.13""",numerical_with_unit,,8.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.13""",numerical_with_unit,,8.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.13""",numerical_with_unit,,8.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.13""",numerical_with_unit,,8.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.13""",numerical_with_unit,,8.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.13""",numerical_with_unit,,8.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.13""",numerical_with_unit,,8.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.13""",numerical_with_unit,,8.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.13""",numerical_with_unit,,8.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 1/2""",numerical_with_unit,,7.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 1/2""",numerical_with_unit,,7.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 1/2""",numerical_with_unit,,7.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 1/2""",numerical_with_unit,,7.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 1/2""",numerical_with_unit,,7.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 1/2""",numerical_with_unit,,7.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 1/2""",numerical_with_unit,,7.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 1/2""",numerical_with_unit,,7.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 1/2""",numerical_with_unit,,7.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 1/2""",numerical_with_unit,,7.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 1/4""",numerical_with_unit,,7.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 1/4""",numerical_with_unit,,7.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 1/4""",numerical_with_unit,,7.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 1/4""",numerical_with_unit,,7.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 1/4""",numerical_with_unit,,7.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 1/4""",numerical_with_unit,,7.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 1/4""",numerical_with_unit,,7.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 1/4""",numerical_with_unit,,7.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 14/25""",numerical_with_unit,,6.5600000000000005,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 14/25""",numerical_with_unit,,6.5600000000000005,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 14/25""",numerical_with_unit,,6.5600000000000005,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 14/25""",numerical_with_unit,,6.5600000000000005,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 14/25""",numerical_with_unit,,6.5600000000000005,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 14/25""",numerical_with_unit,,6.5600000000000005,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 14/25""",numerical_with_unit,,6.5600000000000005,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 14/25""",numerical_with_unit,,6.5600000000000005,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 14/25""",numerical_with_unit,,6.5600000000000005,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 14/25""",numerical_with_unit,,6.5600000000000005,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.63""",numerical_with_unit,,8.63,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.63""",numerical_with_unit,,8.63,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8.13""",numerical_with_unit,,8.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 14/25""",numerical_with_unit,,6.5600000000000005,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 14/25""",numerical_with_unit,,6.5600000000000005,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 14/25""",numerical_with_unit,,6.5600000000000005,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 14/25""",numerical_with_unit,,6.5600000000000005,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 1/2""",numerical_with_unit,,6.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 1/2""",numerical_with_unit,,6.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 1/2""",numerical_with_unit,,6.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 1/4""",numerical_with_unit,,7.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 1/4""",numerical_with_unit,,7.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 1/2""",numerical_with_unit,,6.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 1/2""",numerical_with_unit,,6.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5""",numerical_with_unit,,5.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5""",numerical_with_unit,,5.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 14/25""",numerical_with_unit,,6.5600000000000005,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 14/25""",numerical_with_unit,,6.5600000000000005,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 14/25""",numerical_with_unit,,6.5600000000000005,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 14/25""",numerical_with_unit,,6.5600000000000005,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 1/2""",numerical_with_unit,,6.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 1/2""",numerical_with_unit,,6.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 1/2""",numerical_with_unit,,6.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 1/2""",numerical_with_unit,,6.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 1/2""",numerical_with_unit,,6.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 1/2""",numerical_with_unit,,6.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 1/2""",numerical_with_unit,,6.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 1/2""",numerical_with_unit,,6.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5 1/2""",numerical_with_unit,,5.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5 1/2""",numerical_with_unit,,5.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5 1/2""",numerical_with_unit,,5.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5 1/2""",numerical_with_unit,,5.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5 1/2""",numerical_with_unit,,5.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5 1/2""",numerical_with_unit,,5.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5 1/2""",numerical_with_unit,,5.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5 1/2""",numerical_with_unit,,5.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5 1/2""",numerical_with_unit,,5.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5 1/2""",numerical_with_unit,,5.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5 1/2""",numerical_with_unit,,5.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5 1/2""",numerical_with_unit,,5.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5 1/2""",numerical_with_unit,,5.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5""",numerical_with_unit,,5.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5""",numerical_with_unit,,5.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5""",numerical_with_unit,,5.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5""",numerical_with_unit,,5.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5""",numerical_with_unit,,5.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5""",numerical_with_unit,,5.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5""",numerical_with_unit,,5.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5""",numerical_with_unit,,5.0,"""",,<NA>,,,<NA>,
take-up units,overall length,"11 22/25""",numerical_with_unit,,11.88,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"9 1/4""",numerical_with_unit,,9.25,"""",,<NA>,,,<NA>,
take-up units,overall length,"9 1/4""",numerical_with_unit,,9.25,"""",,<NA>,,,<NA>,
take-up units,overall length,"9 1/4""",numerical_with_unit,,9.25,"""",,<NA>,,,<NA>,
take-up units,overall length,"9.13""",numerical_with_unit,,9.13,"""",,<NA>,,,<NA>,
take-up units,overall length,"8.81""",numerical_with_unit,,8.81,"""",,<NA>,,,<NA>,
take-up units,overall length,"8.81""",numerical_with_unit,,8.81,"""",,<NA>,,,<NA>,
take-up units,overall length,"7.63""",numerical_with_unit,,7.63,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"6.81""",numerical_with_unit,,6.81,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"6.81""",numerical_with_unit,,6.81,"""",,<NA>,,,<NA>,
take-up units,overall length,"6.81""",numerical_with_unit,,6.81,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"6.81""",numerical_with_unit,,6.81,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"6.81""",numerical_with_unit,,6.81,"""",,<NA>,,,<NA>,
take-up units,overall length,"6.81""",numerical_with_unit,,6.81,"""",,<NA>,,,<NA>,
take-up units,overall length,"5 22/25""",numerical_with_unit,,5.88,"""",,<NA>,,,<NA>,
take-up units,overall length,"5 22/25""",numerical_with_unit,,5.88,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"5.69""",numerical_with_unit,,5.69,"""",,<NA>,,,<NA>,
take-up units,overall length,"5.69""",numerical_with_unit,,5.69,"""",,<NA>,,,<NA>,
take-up units,overall length,"5.06""",numerical_with_unit,,5.06,"""",,<NA>,,,<NA>,
take-up units,overall length,"5.06""",numerical_with_unit,,5.06,"""",,<NA>,,,<NA>,
take-up units,overall length,"4 11/25""",numerical_with_unit,,4.44,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"21 1/4""",numerical_with_unit,,21.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"21 1/4""",numerical_with_unit,,21.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"21 1/4""",numerical_with_unit,,21.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"17""",numerical_with_unit,,17.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"17""",numerical_with_unit,,17.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"15.38""",numerical_with_unit,,15.38,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"13.38""",numerical_with_unit,,13.38,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"10""",numerical_with_unit,,10.0,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"8 1/2""",numerical_with_unit,,8.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8 1/2""",numerical_with_unit,,8.5,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"8 1/2""",numerical_with_unit,,8.5,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"8 1/2""",numerical_with_unit,,8.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8 1/2""",numerical_with_unit,,8.5,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"7.06""",numerical_with_unit,,7.06,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"6.13""",numerical_with_unit,,6.13,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"7 11/25""",numerical_with_unit,,7.44,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 11/25""",numerical_with_unit,,7.44,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"7.06""",numerical_with_unit,,7.06,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7.06""",numerical_with_unit,,7.06,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 3/4""",numerical_with_unit,,6.75,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"6.13""",numerical_with_unit,,6.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6.13""",numerical_with_unit,,6.13,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"6.13""",numerical_with_unit,,6.13,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"6.13""",numerical_with_unit,,6.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6.13""",numerical_with_unit,,6.13,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"5 14/25""",numerical_with_unit,,5.5600000000000005,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"5 14/25""",numerical_with_unit,,5.5600000000000005,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5 14/25""",numerical_with_unit,,5.5600000000000005,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5 14/25""",numerical_with_unit,,5.5600000000000005,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"13""",numerical_with_unit,,13.0,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"12 3/4""",numerical_with_unit,,12.75,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"10 14/25""",numerical_with_unit,,10.56,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"10 14/25""",numerical_with_unit,,10.56,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8 11/25""",numerical_with_unit,,8.44,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8 11/25""",numerical_with_unit,,8.44,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8 11/25""",numerical_with_unit,,8.44,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"8 11/25""",numerical_with_unit,,8.44,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8 11/25""",numerical_with_unit,,8.44,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"7 3/4""",numerical_with_unit,,7.75,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 3/4""",numerical_with_unit,,7.75,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"7 3/4""",numerical_with_unit,,7.75,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7 3/4""",numerical_with_unit,,7.75,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7.38""",numerical_with_unit,,7.38,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"7.38""",numerical_with_unit,,7.38,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"7.38""",numerical_with_unit,,7.38,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"7.38""",numerical_with_unit,,7.38,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 22/25""",numerical_with_unit,,6.88,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"6 22/25""",numerical_with_unit,,6.88,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"6 22/25""",numerical_with_unit,,6.88,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 22/25""",numerical_with_unit,,6.88,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"6 22/25""",numerical_with_unit,,6.88,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"6 22/25""",numerical_with_unit,,6.88,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"6 22/25""",numerical_with_unit,,6.88,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 22/25""",numerical_with_unit,,6.88,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"6.38""",numerical_with_unit,,6.38,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"6.38""",numerical_with_unit,,6.38,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6.38""",numerical_with_unit,,6.38,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"6.38""",numerical_with_unit,,6.38,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"8 11/25""",numerical_with_unit,,8.44,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"7 3/4""",numerical_with_unit,,7.75,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"7 3/4""",numerical_with_unit,,7.75,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"6.38""",numerical_with_unit,,6.38,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"6.38""",numerical_with_unit,,6.38,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"6.38""",numerical_with_unit,,6.38,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"6.38""",numerical_with_unit,,6.38,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6.38""",numerical_with_unit,,6.38,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"5.63""",numerical_with_unit,,5.63,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"5.38""",numerical_with_unit,,5.38,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"4 1/4""",numerical_with_unit,,4.25,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"5.63""",numerical_with_unit,,5.63,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5.63""",numerical_with_unit,,5.63,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"5.63""",numerical_with_unit,,5.63,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"5.63""",numerical_with_unit,,5.63,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"5.63""",numerical_with_unit,,5.63,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5.63""",numerical_with_unit,,5.63,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"5.38""",numerical_with_unit,,5.38,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5.38""",numerical_with_unit,,5.38,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"5.13""",numerical_with_unit,,5.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"5.13""",numerical_with_unit,,5.13,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"4.63""",numerical_with_unit,,4.63,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"4.63""",numerical_with_unit,,4.63,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"4.63""",numerical_with_unit,,4.63,"""",,<NA>,,,<NA>,
radial ball bearings,overall length,"4 1/4""",numerical_with_unit,,4.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"4 1/4""",numerical_with_unit,,4.25,"""",,<NA>,,,<NA>,
cylindrical roller bearings,overall length,"9 1/2""",numerical_with_unit,,9.5,"""",,<NA>,,,<NA>,
cylindrical roller bearings,overall length,"8.19""",numerical_with_unit,,8.19,"""",,<NA>,,,<NA>,
cylindrical roller bearings,overall length,"8.19""",numerical_with_unit,,8.19,"""",,<NA>,,,<NA>,
cylindrical roller bearings,overall length,"8.19""",numerical_with_unit,,8.19,"""",,<NA>,,,<NA>,
cylindrical roller bearings,overall length,"7""",numerical_with_unit,,7.0,"""",,<NA>,,,<NA>,
cylindrical roller bearings,overall length,"7""",numerical_with_unit,,7.0,"""",,<NA>,,,<NA>,
cylindrical roller bearings,overall length,"6.63""",numerical_with_unit,,6.63,"""",,<NA>,,,<NA>,
cylindrical roller bearings,overall length,"6 1/4""",numerical_with_unit,,6.25,"""",,<NA>,,,<NA>,
cylindrical roller bearings,overall length,"6 1/4""",numerical_with_unit,,6.25,"""",,<NA>,,,<NA>,
cylindrical roller bearings,overall length,"4.94""",numerical_with_unit,,4.94,"""",,<NA>,,,<NA>,
cylindrical roller bearings,overall length,"4 14/25""",numerical_with_unit,,4.5600000000000005,"""",,<NA>,,,<NA>,
cylindrical roller bearings,overall length,"4.38""",numerical_with_unit,,4.38,"""",,<NA>,,,<NA>,
cylindrical roller bearings,overall length,"3 1/2""",numerical_with_unit,,3.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"17""",numerical_with_unit,,17.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"17""",numerical_with_unit,,17.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"15""",numerical_with_unit,,15.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"15""",numerical_with_unit,,15.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"13""",numerical_with_unit,,13.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"13""",numerical_with_unit,,13.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"13""",numerical_with_unit,,13.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"13""",numerical_with_unit,,13.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"11 1/4""",numerical_with_unit,,11.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"10 1/4""",numerical_with_unit,,10.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"9 1/2""",numerical_with_unit,,9.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8 3/4""",numerical_with_unit,,8.75,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8""",numerical_with_unit,,8.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"17""",numerical_with_unit,,17.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"17""",numerical_with_unit,,17.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"15""",numerical_with_unit,,15.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"15""",numerical_with_unit,,15.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"15""",numerical_with_unit,,15.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"15""",numerical_with_unit,,15.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"15""",numerical_with_unit,,15.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"15""",numerical_with_unit,,15.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"13""",numerical_with_unit,,13.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"13""",numerical_with_unit,,13.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"13""",numerical_with_unit,,13.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"13""",numerical_with_unit,,13.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"13""",numerical_with_unit,,13.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"13""",numerical_with_unit,,13.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"13""",numerical_with_unit,,13.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"13""",numerical_with_unit,,13.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"13""",numerical_with_unit,,13.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"11 1/4""",numerical_with_unit,,11.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"11 1/4""",numerical_with_unit,,11.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"11 1/4""",numerical_with_unit,,11.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"11 1/4""",numerical_with_unit,,11.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"11 1/4""",numerical_with_unit,,11.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"11 1/4""",numerical_with_unit,,11.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"11 1/4""",numerical_with_unit,,11.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"11 1/4""",numerical_with_unit,,11.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"11 1/4""",numerical_with_unit,,11.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"10 1/4""",numerical_with_unit,,10.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"10 1/4""",numerical_with_unit,,10.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"10 1/4""",numerical_with_unit,,10.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"10 1/4""",numerical_with_unit,,10.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"10 1/4""",numerical_with_unit,,10.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"10 1/4""",numerical_with_unit,,10.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"10 1/4""",numerical_with_unit,,10.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"9 1/2""",numerical_with_unit,,9.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"9 1/2""",numerical_with_unit,,9.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"9 1/2""",numerical_with_unit,,9.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"9 1/2""",numerical_with_unit,,9.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"9 1/2""",numerical_with_unit,,9.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"11 1/4""",numerical_with_unit,,11.25,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"9 1/2""",numerical_with_unit,,9.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"9 1/2""",numerical_with_unit,,9.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"9 1/2""",numerical_with_unit,,9.5,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8 3/4""",numerical_with_unit,,8.75,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8""",numerical_with_unit,,8.0,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"6 22/25""",numerical_with_unit,,6.88,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8 3/4""",numerical_with_unit,,8.75,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8 3/4""",numerical_with_unit,,8.75,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8 3/4""",numerical_with_unit,,8.75,"""",,<NA>,,,<NA>,
mounted bearings,overall length,"8 3/4""",numerical_with_unit,,8.75,"""",,<NA>,,,<NA>,
